transaction_id,customer_id,transaction_type,amount,currency,transaction_date
1004578,3281,out,251.0,EUR,2022-03-07
1004579,1367,in,63.05,USD,2022-03-07
1004580,2948,in,284.08,EUR,2022-03-07
1004581,1229,in,150.41,EUR,2022-03-07
1004582,2587,in,257.49,USD,2022-03-07
1004583,841,out,108.78,EUR,2022-03-07
1004585,169,in,496.97,EUR,2022-03-07
1004592,2274,in,357.39,USD,2022-03-08
1004593,2582,out,18.29,EUR,2022-03-08
1004595,3403,in,590.39,EUR,2022-03-08
1004596,890,out,464.21,EUR,2022-03-08
1004597,330,out,13.78,EUR,2022-03-08
1004598,2897,in,8.51,EUR,2022-03-08
1004602,2052,out,554.04,EUR,2022-03-08
1004603,1582,in,315.73,USD,2022-03-08
1004605,885,in,482.39,EUR,2022-03-08
1004607,231,out,385.39,EUR,2022-03-08
1004609,914,out,87.86,EUR,2022-03-08
1004610,24,out,466.57,EUR,2022-03-08
1004611,2043,out,256.0,USD,2022-03-08
1004614,3803,in,98.39,EUR,2022-03-08
1004616,3525,in,154.22,EUR,2022-03-08
1004617,43,in,430.69,EUR,2022-03-08
1004618,3757,in,285.37,USD,2022-03-08
1004619,2695,in,263.7,USD,2022-03-08
1004620,196,out,142.26,EUR,2022-03-08
1004621,1580,in,582.88,EUR,2022-03-08
1004626,1928,in,594.5,USD,2022-03-08
1004627,1821,out,550.99,USD,2022-03-08
1004628,3561,out,393.62,USD,2022-03-08
1004629,837,in,306.63,EUR,2022-03-08
1004630,1523,in,424.58,EUR,2022-03-08
1004631,3283,out,292.98,USD,2022-03-08
1004632,2546,out,390.5,EUR,2022-03-08
1004633,3859,in,58.13,EUR,2022-03-08
1004634,3354,out,563.33,EUR,2022-03-08
1004635,1177,out,482.88,USD,2022-03-08
1004641,3791,in,136.63,EUR,2022-03-08
1004643,1560,out,160.89,EUR,2022-03-08
1004644,1096,in,224.96,EUR,2022-03-08
1004645,2409,in,273.72,EUR,2022-03-08
1004646,2050,in,239.96,EUR,2022-03-08
1004647,2067,out,192.25,EUR,2022-03-08
1004648,399,out,447.86,EUR,2022-03-08
1004649,2035,out,302.67,EUR,2022-03-08
1004651,187,in,417.63,USD,2022-03-09
1004653,261,in,529.9,EUR,2022-03-09
1004654,3820,out,513.27,EUR,2022-03-09
1004655,766,out,98.08,EUR,2022-03-09
1004656,648,in,6.23,EUR,2022-03-09
1004659,3331,in,596.36,EUR,2022-03-09
1004662,638,out,277.27,USD,2022-03-09
1004664,1971,in,333.01,USD,2022-03-09
1004665,2602,in,64.37,EUR,2022-03-09
1004667,439,in,395.28,EUR,2022-03-09
1004668,2887,in,173.05,USD,2022-03-09
1004672,1515,in,317.34,EUR,2022-03-09
1004673,1690,in,318.31,EUR,2022-03-09
1004674,2942,in,394.4,EUR,2022-03-09
1004675,1593,in,171.22,EUR,2022-03-09
1004676,2771,in,68.34,EUR,2022-03-09
1004678,3072,in,170.44,EUR,2022-03-09
1004679,1953,out,215.25,USD,2022-03-09
1004682,1130,out,95.98,USD,2022-03-09
1004683,717,out,549.56,USD,2022-03-09
1004684,1748,in,52.24,EUR,2022-03-09
1004688,3041,in,348.11,EUR,2022-03-09
1004690,2090,out,244.56,USD,2022-03-09
1004693,1113,out,334.43,USD,2022-03-09
1004697,590,in,63.14,EUR,2022-03-09
1004699,2193,out,185.01,EUR,2022-03-09
1004700,2879,out,259.0,EUR,2022-03-09
1004701,2756,in,389.35,EUR,2022-03-09
1004703,244,out,219.37,USD,2022-03-09
1004704,2727,in,36.62,EUR,2022-03-09
1004705,1406,in,315.93,EUR,2022-03-09
1004706,1560,out,483.36,EUR,2022-03-09
1004707,1177,out,354.89,USD,2022-03-09
1004708,3500,in,449.09,EUR,2022-03-09
1004709,2275,out,16.96,USD,2022-03-09
1004710,1555,out,65.75,EUR,2022-03-09
1004712,3796,out,433.68,USD,2022-03-09
1004713,2915,in,341.25,USD,2022-03-09
1004714,2181,out,118.17,EUR,2022-03-09
1004716,3064,in,329.51,EUR,2022-03-09
1004717,3863,in,542.31,USD,2022-03-09
1004718,1687,in,146.25,EUR,2022-03-09
1004719,417,in,224.43,USD,2022-03-09
1004720,3545,in,56.35,EUR,2022-03-09
1004721,443,out,225.03,EUR,2022-03-09
1004722,3762,in,308.67,USD,2022-03-09
1004725,3133,in,96.13,EUR,2022-03-10
1004728,2191,in,220.22,EUR,2022-03-10
1004730,1352,in,446.24,USD,2022-03-10
1004733,1249,out,451.04,EUR,2022-03-10
1004734,2124,in,85.44,EUR,2022-03-10
1004735,2999,in,68.51,EUR,2022-03-10
1004738,169,in,44.86,EUR,2022-03-10
1004741,2652,out,245.77,EUR,2022-03-10
1004742,219,in,178.24,EUR,2022-03-10
1004743,917,out,543.95,USD,2022-03-10
1004744,1164,out,77.1,EUR,2022-03-10
1004745,3411,in,149.26,EUR,2022-03-10
1004747,1595,in,163.05,EUR,2022-03-10
1004748,91,out,286.12,EUR,2022-03-10
1004751,1083,in,312.58,EUR,2022-03-10
1004752,2974,out,589.47,USD,2022-03-10
1004754,2746,out,370.37,EUR,2022-03-10
1004755,53,in,16.03,EUR,2022-03-10
1004757,3200,in,113.9,USD,2022-03-10
1004760,1041,in,369.72,EUR,2022-03-10
1004761,3114,out,81.45,USD,2022-03-10
1004762,1651,out,161.38,USD,2022-03-10
1004763,530,in,422.32,EUR,2022-03-10
1004764,2749,out,104.34,EUR,2022-03-10
1004766,1433,in,77.96,EUR,2022-03-10
1004767,3066,in,391.16,EUR,2022-03-10
1004768,1055,out,311.71,EUR,2022-03-10
1004770,2359,out,470.91,EUR,2022-03-10
1004774,3667,out,322.31,EUR,2022-03-10
1004775,3715,in,138.15,EUR,2022-03-10
1004776,1396,out,560.8,EUR,2022-03-10
1004778,3311,out,502.95,EUR,2022-03-10
1004783,636,in,62.88,USD,2022-03-10
1004784,2415,out,494.76,EUR,2022-03-10
1004785,2789,out,355.04,EUR,2022-03-10
1004787,64,in,67.33,USD,2022-03-10
1004788,2753,in,486.07,USD,2022-03-10
1004789,333,out,550.7,USD,2022-03-10
1004791,3068,out,134.51,USD,2022-03-10
1004792,2351,out,184.95,EUR,2022-03-10
1004794,326,in,144.61,USD,2022-03-11
1004795,1668,in,520.4,USD,2022-03-11
1004796,1468,in,246.38,EUR,2022-03-11
1004797,187,in,466.17,EUR,2022-03-11
1004801,2414,in,478.84,EUR,2022-03-11
1004802,2330,out,539.91,EUR,2022-03-11
1004804,52,out,121.11,EUR,2022-03-11
1004808,460,in,403.19,EUR,2022-03-11
1004809,924,in,477.65,EUR,2022-03-11
1004811,600,out,164.25,EUR,2022-03-11
1004812,3706,out,122.99,EUR,2022-03-11
1004814,1101,out,96.69,EUR,2022-03-11
1004817,1400,in,186.79,USD,2022-03-11
1004820,439,out,564.82,EUR,2022-03-11
1004821,2748,in,426.54,USD,2022-03-11
1004822,2112,out,345.27,EUR,2022-03-11
1004823,1076,in,129.28,USD,2022-03-11
1004824,2974,in,145.86,EUR,2022-03-11
1004826,3732,out,48.67,EUR,2022-03-11
1004827,3661,out,58.56,EUR,2022-03-11
1004831,1119,out,81.09,EUR,2022-03-11
1004835,181,out,56.27,USD,2022-03-11
1004838,3734,in,443.24,USD,2022-03-11
1004839,383,in,51.05,EUR,2022-03-11
1004840,2135,in,533.68,USD,2022-03-11
1004841,92,out,375.39,USD,2022-03-11
1004843,2392,out,94.61,USD,2022-03-11
1004844,1397,out,566.63,USD,2022-03-11
1004845,3430,out,109.91,EUR,2022-03-11
1004848,1140,out,299.0,EUR,2022-03-11
1004849,2225,out,83.39,EUR,2022-03-11
1004852,430,out,267.21,EUR,2022-03-11
1004853,1701,in,452.64,EUR,2022-03-11
1004857,1961,in,577.58,EUR,2022-03-11
1004858,187,out,278.78,EUR,2022-03-11
1004859,2001,out,161.91,USD,2022-03-11
1004860,2420,out,508.3,USD,2022-03-11
1004862,684,in,33.75,USD,2022-03-11
1004863,2168,in,452.73,EUR,2022-03-11
1004864,3822,in,251.14,EUR,2022-03-11
1004866,1120,out,29.94,EUR,2022-03-11
1004867,2035,in,419.93,EUR,2022-03-11
1004870,2929,out,162.6,EUR,2022-03-11
1004871,1402,out,96.07,EUR,2022-03-11
1004872,9,in,30.74,EUR,2022-03-12
1004874,1875,out,343.2,USD,2022-03-12
1004878,1373,in,222.52,EUR,2022-03-12
1004881,514,in,550.7,EUR,2022-03-12
1004882,1952,out,498.84,EUR,2022-03-12
1004883,3019,in,507.95,EUR,2022-03-12
1004887,3125,in,532.05,EUR,2022-03-12
1004888,263,out,253.07,EUR,2022-03-12
1004889,2072,in,128.67,EUR,2022-03-12
1004890,886,out,542.8,EUR,2022-03-12
1004891,2377,out,511.99,EUR,2022-03-12
1004892,2547,out,598.37,EUR,2022-03-12
1004893,1277,in,375.7,EUR,2022-03-12
1004894,2298,out,252.66,EUR,2022-03-12
1004895,2050,out,442.72,EUR,2022-03-12
1004896,2705,in,23.77,EUR,2022-03-12
1004897,2401,in,370.25,EUR,2022-03-12
1004900,1327,in,275.37,USD,2022-03-12
1004902,2642,out,314.95,EUR,2022-03-12
1004903,2760,out,543.29,EUR,2022-03-12
1004906,725,in,250.55,USD,2022-03-12
1004908,680,out,488.54,EUR,2022-03-12
1004909,823,out,239.92,EUR,2022-03-12
1004910,2386,out,157.7,EUR,2022-03-12
1004911,1298,out,119.25,EUR,2022-03-12
1004913,3863,out,402.95,EUR,2022-03-12
1004914,3392,out,133.39,USD,2022-03-12
1004915,3577,out,182.2,USD,2022-03-12
1004916,2922,in,30.27,USD,2022-03-12
1004918,628,in,516.22,EUR,2022-03-12
1004919,329,in,91.35,USD,2022-03-12
1004920,875,in,348.86,EUR,2022-03-12
1004925,1969,out,98.63,EUR,2022-03-12
1004928,85,out,350.0,EUR,2022-03-12
1004929,1792,in,540.65,USD,2022-03-12
1004934,1439,in,314.19,USD,2022-03-12
1004935,2438,out,435.93,EUR,2022-03-12
1004937,3598,out,489.95,EUR,2022-03-12
1004939,2392,out,218.26,USD,2022-03-12
1004940,1510,in,13.2,USD,2022-03-12
1004941,1248,out,225.99,EUR,2022-03-12
1004944,3524,in,38.74,USD,2022-03-12
1004947,3387,out,289.4,USD,2022-03-12
1004948,3850,out,115.88,EUR,2022-03-12
1004950,2777,out,531.14,EUR,2022-03-12
1004951,3809,out,287.31,EUR,2022-03-12
1004952,1402,in,285.61,EUR,2022-03-13
1004954,2145,in,301.31,EUR,2022-03-13
1004956,1638,out,300.22,EUR,2022-03-13
1004957,2430,in,291.7,EUR,2022-03-13
1004958,3007,out,232.33,EUR,2022-03-13
1004960,20,out,257.77,EUR,2022-03-13
1004961,105,in,442.28,EUR,2022-03-13
1004962,2454,in,81.39,USD,2022-03-13
1004963,3824,in,186.1,USD,2022-03-13
1004966,21,in,338.76,EUR,2022-03-13
1004968,1919,in,257.62,EUR,2022-03-13
1004971,2388,in,71.54,EUR,2022-03-13
1004973,988,in,514.43,EUR,2022-03-13
1004974,1675,out,555.78,EUR,2022-03-13
1004975,1199,out,451.54,USD,2022-03-13
1004977,1301,in,258.59,EUR,2022-03-13
1004978,366,out,253.09,EUR,2022-03-13
1004979,3130,out,314.19,USD,2022-03-13
1004983,3313,out,306.01,EUR,2022-03-13
1004984,1365,out,332.16,EUR,2022-03-13
1004985,1070,in,359.49,EUR,2022-03-13
1004986,3184,in,113.03,EUR,2022-03-13
1004987,3549,out,218.57,USD,2022-03-13
1004989,2308,out,527.38,EUR,2022-03-13
1004992,2165,in,355.96,EUR,2022-03-13
1004994,1021,in,269.28,EUR,2022-03-13
1004995,1514,out,561.61,EUR,2022-03-13
1004996,1989,out,117.84,EUR,2022-03-13
1004998,2056,out,487.73,USD,2022-03-13
1004999,1682,in,27.61,USD,2022-03-13
1005000,3610,out,14.8,USD,2022-03-13
1005001,2620,in,38.77,EUR,2022-03-13
1005003,696,out,268.11,USD,2022-03-13
1005005,422,out,363.92,EUR,2022-03-14
1005006,943,out,383.73,USD,2022-03-14
1005007,3266,in,170.0,USD,2022-03-14
1005012,1948,in,359.31,EUR,2022-03-14
1005013,1256,in,335.72,EUR,2022-03-14
1005014,2292,in,592.02,EUR,2022-03-14
1005015,2463,out,366.15,EUR,2022-03-14
1005016,934,out,8.87,EUR,2022-03-14
1005019,204,in,259.31,EUR,2022-03-14
1005020,869,out,397.53,USD,2022-03-14
1005021,524,in,377.98,USD,2022-03-14
1005022,1520,out,28.17,EUR,2022-03-14
1005023,256,out,579.54,EUR,2022-03-14
1005024,3359,in,497.33,EUR,2022-03-14
1005027,994,out,412.66,USD,2022-03-14
1005030,3583,in,20.99,EUR,2022-03-14
1005033,3030,in,519.31,EUR,2022-03-14
1005035,2750,in,39.52,EUR,2022-03-14
1005036,2675,out,433.17,EUR,2022-03-14
1005037,2876,in,369.24,USD,2022-03-14
1005038,3226,in,220.52,EUR,2022-03-14
1005039,1212,in,502.89,EUR,2022-03-14
1005040,2415,out,138.46,EUR,2022-03-14
1005041,1647,in,2.15,EUR,2022-03-14
1005042,2452,in,456.75,EUR,2022-03-14
1005045,3041,out,542.55,EUR,2022-03-14
1005046,1742,in,561.77,USD,2022-03-14
1005047,476,in,185.78,EUR,2022-03-14
1005048,3788,out,553.76,USD,2022-03-14
1005050,117,in,123.72,USD,2022-03-14
1005051,2309,out,424.49,USD,2022-03-14
1005052,999,in,261.45,USD,2022-03-14
1005054,1934,in,547.36,USD,2022-03-14
1005055,2674,in,102.22,EUR,2022-03-14
1005057,1727,out,219.76,USD,2022-03-14
1005058,3266,in,99.76,EUR,2022-03-14
1005060,3211,out,246.85,EUR,2022-03-14
1005061,256,out,65.8,EUR,2022-03-14
1005062,1500,in,435.37,USD,2022-03-14
1005066,1084,in,7.96,USD,2022-03-14
1005067,345,in,101.85,EUR,2022-03-14
1005069,3129,out,217.6,EUR,2022-03-14
1005071,37,out,196.86,EUR,2022-03-14
1005072,2014,in,239.18,EUR,2022-03-14
1005073,974,in,116.85,EUR,2022-03-14
1005074,169,out,76.76,EUR,2022-03-14
1005075,2991,in,327.21,USD,2022-03-15
1005076,3551,out,358.26,USD,2022-03-15
1005078,3052,in,437.68,EUR,2022-03-15
1005079,840,in,163.22,USD,2022-03-15
1005081,309,out,451.45,EUR,2022-03-15
1005084,346,out,75.66,USD,2022-03-15
1005087,2597,out,400.66,EUR,2022-03-15
1005090,2888,in,499.91,EUR,2022-03-15
1005093,2570,out,531.0,EUR,2022-03-15
1005094,811,out,575.39,EUR,2022-03-15
1005097,3381,in,570.73,EUR,2022-03-15
1005098,3142,out,451.1,EUR,2022-03-15
1005102,2326,in,62.45,USD,2022-03-15
1005103,2198,in,448.1,EUR,2022-03-15
1005105,2835,in,376.25,EUR,2022-03-15
1005106,1775,in,164.35,EUR,2022-03-15
1005107,544,in,9.91,USD,2022-03-15
1005110,2117,in,47.68,EUR,2022-03-15
1005111,2929,out,55.2,EUR,2022-03-15
1005113,335,in,468.39,USD,2022-03-15
1005114,3423,in,333.88,EUR,2022-03-15
1005116,3335,in,261.26,EUR,2022-03-15
1005121,196,in,117.72,EUR,2022-03-15
1005122,3697,out,403.25,EUR,2022-03-15
1005123,324,in,541.54,EUR,2022-03-15
1005124,2604,out,347.95,USD,2022-03-15
1005125,810,out,411.62,EUR,2022-03-15
1005127,176,in,118.99,EUR,2022-03-15
1005128,745,out,276.27,EUR,2022-03-15
1005130,3110,in,560.17,EUR,2022-03-15
1005131,3568,in,183.2,EUR,2022-03-15
1005132,1716,in,292.11,EUR,2022-03-15
1005133,2783,out,52.82,EUR,2022-03-15
1005134,2909,in,361.39,EUR,2022-03-15
1005135,2242,in,65.84,USD,2022-03-15
1005136,2311,out,151.25,USD,2022-03-15
1005137,1130,out,549.42,USD,2022-03-15
1005138,2330,out,398.67,EUR,2022-03-15
1005140,1544,in,83.23,EUR,2022-03-15
1005141,2627,out,321.22,EUR,2022-03-15
1005142,853,in,341.0,EUR,2022-03-15
1005144,713,in,191.42,USD,2022-03-15
1005146,591,in,592.67,USD,2022-03-15
1005147,3722,out,50.16,EUR,2022-03-15
1005150,1698,in,380.02,EUR,2022-03-15
1005151,85,out,17.34,EUR,2022-03-15
1005152,2356,in,596.47,USD,2022-03-15
1005154,1798,out,215.01,EUR,2022-03-16
1005156,2836,out,190.9,EUR,2022-03-16
1005157,3727,out,421.62,USD,2022-03-16
1005159,3857,in,269.57,EUR,2022-03-16
1005160,2891,out,12.03,USD,2022-03-16
1005161,1155,out,308.11,EUR,2022-03-16
1005164,3199,in,346.78,EUR,2022-03-16
1005169,2816,in,591.06,USD,2022-03-16
1005170,1475,out,202.22,EUR,2022-03-16
1005175,2565,out,113.09,EUR,2022-03-16
1005176,3472,in,490.07,USD,2022-03-16
1005178,1229,in,317.58,USD,2022-03-16
1005179,3617,in,525.17,USD,2022-03-16
1005180,3145,out,108.26,EUR,2022-03-16
1005183,25,out,580.54,EUR,2022-03-16
1005184,2968,in,84.76,EUR,2022-03-16
1005185,801,in,283.64,EUR,2022-03-16
1005186,1604,out,493.01,EUR,2022-03-16
1005187,2214,in,484.44,EUR,2022-03-16
1005188,2875,in,321.21,EUR,2022-03-16
1005189,2297,out,588.93,EUR,2022-03-16
1005190,3391,in,182.6,EUR,2022-03-16
1005191,622,out,397.73,EUR,2022-03-16
1005193,3353,out,515.28,EUR,2022-03-16
1005196,2650,out,530.35,EUR,2022-03-16
1005197,3845,out,9.76,EUR,2022-03-16
1005199,91,out,337.22,EUR,2022-03-16
1005200,3550,in,513.16,EUR,2022-03-16
1005201,3034,in,382.12,EUR,2022-03-16
1005202,1218,out,457.29,USD,2022-03-16
1005204,3052,out,503.79,USD,2022-03-16
1005207,3292,in,598.38,USD,2022-03-16
1005208,82,out,243.8,USD,2022-03-16
1005209,522,out,427.78,EUR,2022-03-16
1005211,3465,out,297.67,EUR,2022-03-16
1005213,3244,out,248.49,EUR,2022-03-16
1005215,3827,out,525.72,USD,2022-03-17
1005217,1296,out,539.95,USD,2022-03-17
1005218,1093,out,259.81,USD,2022-03-17
1005219,1706,in,236.5,EUR,2022-03-17
1005220,643,out,158.14,EUR,2022-03-17
1005222,1041,in,58.14,USD,2022-03-17
1005225,1890,in,120.86,EUR,2022-03-17
1005226,64,out,444.15,EUR,2022-03-17
1005227,2263,in,432.44,USD,2022-03-17
1005231,318,out,573.45,EUR,2022-03-17
1005232,1136,out,585.87,EUR,2022-03-17
1005233,3254,out,440.99,EUR,2022-03-17
1005235,130,out,180.57,USD,2022-03-17
1005236,3285,out,474.06,USD,2022-03-17
1005237,2196,in,432.53,USD,2022-03-17
1005238,1209,in,406.15,EUR,2022-03-17
1005239,2600,out,148.75,USD,2022-03-17
1005240,204,out,295.85,USD,2022-03-17
1005241,1952,out,25.39,EUR,2022-03-17
1005245,1405,in,462.61,EUR,2022-03-17
1005246,2733,out,256.4,EUR,2022-03-17
1005247,2132,in,135.08,EUR,2022-03-17
1005248,589,out,230.66,USD,2022-03-17
1005250,3077,out,522.32,USD,2022-03-17
1005251,3630,out,196.59,EUR,2022-03-17
1005253,3831,out,133.13,USD,2022-03-17
1005254,518,out,302.53,USD,2022-03-17
1005256,735,out,446.01,USD,2022-03-17
1005257,1760,out,337.24,EUR,2022-03-17
1005258,2384,out,323.87,EUR,2022-03-17
1005259,3659,out,285.43,USD,2022-03-17
1005260,256,in,522.47,USD,2022-03-17
1005261,275,in,371.94,USD,2022-03-17
1005262,3395,out,265.52,EUR,2022-03-17
1005263,1858,in,449.51,EUR,2022-03-17
1005265,2337,out,534.4,EUR,2022-03-17
1005266,1086,out,387.69,EUR,2022-03-17
1005268,834,in,293.03,EUR,2022-03-17
1005269,19,in,177.45,USD,2022-03-17
1005270,2194,out,588.23,EUR,2022-03-17
1005271,3476,in,136.44,EUR,2022-03-17
1005272,616,in,332.96,EUR,2022-03-17
1005273,2378,out,481.02,EUR,2022-03-17
1005275,3285,out,141.66,USD,2022-03-17
1005276,1184,out,521.67,USD,2022-03-17
1005277,712,out,353.88,EUR,2022-03-17
1005280,2358,out,514.4,EUR,2022-03-18
1005281,137,in,309.48,USD,2022-03-18
1005284,13,in,67.58,USD,2022-03-18
1005286,2375,in,459.12,USD,2022-03-18
1005290,1036,out,226.74,EUR,2022-03-18
1005291,3690,in,293.93,EUR,2022-03-18
1005294,3796,out,541.71,USD,2022-03-18
1005295,890,out,576.92,EUR,2022-03-18
1005297,1687,in,589.54,EUR,2022-03-18
1005298,37,out,351.54,EUR,2022-03-18
1005299,779,out,364.15,USD,2022-03-18
1005300,633,out,173.78,EUR,2022-03-18
1005301,2073,out,295.79,EUR,2022-03-18
1005303,2891,out,523.57,USD,2022-03-18
1005305,126,in,401.83,EUR,2022-03-18
1005308,933,out,427.54,USD,2022-03-18
1005309,1324,out,69.33,EUR,2022-03-18
1005310,3347,out,234.83,USD,2022-03-18
1005312,1226,in,85.74,EUR,2022-03-18
1005317,2905,in,130.62,USD,2022-03-18
1005318,3092,out,19.0,USD,2022-03-18
1005319,2276,in,494.95,EUR,2022-03-18
1005320,2893,in,368.29,EUR,2022-03-18
1005321,882,out,222.8,EUR,2022-03-18
1005323,225,out,381.09,EUR,2022-03-18
1005324,3282,in,539.69,EUR,2022-03-18
1005325,577,in,71.46,USD,2022-03-18
1005326,3249,in,503.67,EUR,2022-03-18
1005328,809,in,313.83,EUR,2022-03-18
1005329,2493,in,405.3,EUR,2022-03-18
1005331,1709,out,434.72,EUR,2022-03-18
1005334,1424,in,468.06,EUR,2022-03-18
1005336,2420,out,237.85,USD,2022-03-18
1005337,3036,in,445.7,EUR,2022-03-18
1005338,2361,in,481.78,EUR,2022-03-18
1005339,281,out,321.0,EUR,2022-03-18
1005340,755,in,275.99,USD,2022-03-18
1005341,1376,in,138.57,EUR,2022-03-18
1005342,3402,in,406.33,EUR,2022-03-18
1005344,3299,in,279.28,EUR,2022-03-18
1005347,2806,in,266.45,EUR,2022-03-18
1005349,2102,in,151.89,EUR,2022-03-18
1005350,2859,out,534.32,EUR,2022-03-18
1005353,607,out,148.69,EUR,2022-03-18
1005354,3859,in,531.18,EUR,2022-03-18
1005355,3661,out,1.69,EUR,2022-03-18
1005356,3024,out,24.84,USD,2022-03-18
1005358,87,in,369.28,USD,2022-03-18
1005360,2112,out,180.21,EUR,2022-03-19
1005361,99,out,577.85,EUR,2022-03-19
1005364,520,in,387.3,USD,2022-03-19
1005365,3632,out,197.02,EUR,2022-03-19
1005366,2878,out,2.1,EUR,2022-03-19
1005369,3026,in,137.14,EUR,2022-03-19
1005370,1788,out,54.75,EUR,2022-03-19
1005372,3586,in,305.76,EUR,2022-03-19
1005373,1182,in,163.3,EUR,2022-03-19
1005374,1023,in,389.95,USD,2022-03-19
1005378,81,out,594.04,EUR,2022-03-19
1005379,1132,in,115.24,EUR,2022-03-19
1005380,2609,in,332.57,USD,2022-03-19
1005381,1450,out,491.99,USD,2022-03-19
1005382,3822,out,489.6,USD,2022-03-19
1005384,2759,out,519.26,EUR,2022-03-19
1005385,164,out,300.44,EUR,2022-03-19
1005387,2357,in,166.84,EUR,2022-03-19
1005389,1713,in,107.39,EUR,2022-03-19
1005390,731,out,533.23,EUR,2022-03-19
1005393,3796,out,74.96,USD,2022-03-19
1005395,2617,in,318.12,USD,2022-03-19
1005397,1919,out,171.56,EUR,2022-03-19
1005398,2213,in,344.86,EUR,2022-03-19
1005401,3082,out,514.19,EUR,2022-03-19
1005404,1414,in,588.04,EUR,2022-03-19
1005405,1179,in,37.62,EUR,2022-03-19
1005406,3607,out,316.28,EUR,2022-03-19
1005407,1915,out,474.04,EUR,2022-03-19
1005408,645,in,316.15,EUR,2022-03-19
1005413,2416,in,480.35,EUR,2022-03-19
1005415,3522,in,558.25,EUR,2022-03-19
1005418,91,in,243.02,USD,2022-03-19
1005419,1824,out,315.74,USD,2022-03-19
1005421,3303,out,235.24,EUR,2022-03-20
1005422,3844,in,333.49,EUR,2022-03-20
1005424,3821,out,47.44,USD,2022-03-20
1005425,2882,out,123.11,EUR,2022-03-20
1005426,712,out,223.17,EUR,2022-03-20
1005427,1629,in,398.48,EUR,2022-03-20
1005428,975,out,324.43,EUR,2022-03-20
1005430,3444,out,560.51,USD,2022-03-20
1005431,2526,out,274.23,EUR,2022-03-20
1005432,1577,out,9.61,EUR,2022-03-20
1005433,3224,out,226.6,EUR,2022-03-20
1005435,3382,out,5.44,USD,2022-03-20
1005436,1537,in,97.7,EUR,2022-03-20
1005437,3574,out,109.07,EUR,2022-03-20
1005439,758,in,586.16,EUR,2022-03-20
1005441,2324,out,242.14,USD,2022-03-20
1005442,1399,out,46.36,EUR,2022-03-20
1005443,1970,out,332.22,EUR,2022-03-20
1005444,1881,out,569.87,EUR,2022-03-20
1005445,160,in,520.48,EUR,2022-03-20
1005448,2768,in,122.68,EUR,2022-03-20
1005449,1319,in,77.92,EUR,2022-03-20
1005451,522,out,367.63,EUR,2022-03-20
1005452,484,in,425.09,EUR,2022-03-20
1005453,2586,in,204.1,EUR,2022-03-20
1005454,169,out,597.43,EUR,2022-03-20
1005455,189,out,240.78,EUR,2022-03-20
1005456,793,out,221.46,EUR,2022-03-20
1005457,3077,out,127.51,USD,2022-03-20
1005458,1959,out,468.04,EUR,2022-03-20
1005459,3625,out,240.99,USD,2022-03-20
1005460,515,out,542.26,EUR,2022-03-20
1005461,2565,out,374.78,EUR,2022-03-20
1005462,3165,in,409.57,EUR,2022-03-20
1005465,56,in,280.93,EUR,2022-03-20
1005466,2725,in,43.77,EUR,2022-03-20
1005467,3693,out,115.47,EUR,2022-03-20
1005468,1899,in,563.45,EUR,2022-03-20
1005469,883,out,560.83,EUR,2022-03-20
1005470,1537,in,303.25,USD,2022-03-20
1005471,3280,out,68.94,EUR,2022-03-20
1005472,3274,in,410.23,EUR,2022-03-20
1005473,2132,in,297.92,EUR,2022-03-20
1005475,814,in,121.6,USD,2022-03-20
1005476,1148,in,405.61,EUR,2022-03-20
1005480,2604,out,235.05,USD,2022-03-20
1005481,1327,in,3.72,EUR,2022-03-20
1005482,3706,out,495.34,EUR,2022-03-20
1005484,2645,out,531.78,USD,2022-03-20
1005486,2506,in,223.68,USD,2022-03-20
1005488,2589,out,75.88,EUR,2022-03-20
1005489,19,in,563.03,USD,2022-03-20
1005490,261,in,83.26,USD,2022-03-20
1005491,2751,out,545.56,USD,2022-03-20
1005494,512,out,529.31,EUR,2022-03-20
1005496,1505,out,406.28,EUR,2022-03-20
1005497,2057,in,501.01,EUR,2022-03-20
1005498,211,out,513.41,EUR,2022-03-20
1005499,1927,in,308.29,EUR,2022-03-20
1005501,2751,in,105.32,EUR,2022-03-20
1005502,2974,out,33.5,USD,2022-03-20
1005505,1627,out,562.81,EUR,2022-03-21
1005506,366,out,19.13,EUR,2022-03-21
1005511,1161,in,546.33,USD,2022-03-21
1005512,3294,out,331.88,USD,2022-03-21
1005513,602,in,131.36,EUR,2022-03-21
1005515,3274,out,170.76,USD,2022-03-21
1005519,573,out,355.05,EUR,2022-03-21
1005520,1720,out,324.68,EUR,2022-03-21
1005521,3560,in,185.15,EUR,2022-03-21
1005523,2933,in,168.04,EUR,2022-03-21
1005524,2552,out,190.79,EUR,2022-03-21
1005525,1929,out,3.64,USD,2022-03-21
1005526,2801,out,310.28,USD,2022-03-21
1005528,2518,out,332.55,EUR,2022-03-21
1005529,3567,in,595.06,EUR,2022-03-21
1005530,589,in,529.34,USD,2022-03-21
1005532,808,in,278.47,USD,2022-03-21
1005533,1917,in,160.73,EUR,2022-03-21
1005535,1274,in,92.84,EUR,2022-03-21
